date,category,amount,payment_method,description,month,month_num,day_of_week,is_weekend,week_of_year,transaction_id,quarter,week_part,expense_size,is_essential,cumulative_monthly_spend,day_of_month,vs_monthly_avg
2024-10-16,Shopping,6301,Credit Card,Electronics,October,10,Wednesday,0,42,TXN1784,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,120210,16,118.52
2024-10-17,Food & Dining,2361,Cash,Zomato order,October,10,Thursday,0,42,TXN1785,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,122571,17,-18.12
2024-10-17,Shopping,2994,Credit Card,Clothes shopping,October,10,Thursday,0,42,TXN1786,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,125565,17,3.83
2024-10-17,Entertainment,300,UPI,Concert tickets,October,10,Thursday,0,42,TXN1787,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,125865,17,-89.6
2024-10-17,Education,5704,UPI,Stationery,October,10,Thursday,0,42,TXN1788,Q4 (Oct-Dec),Weekday,Very Large (5000+),Essential,131569,17,97.81
2024-10-18,Food & Dining,1496,UPI,Lunch with friends,October,10,Friday,0,42,TXN1789,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,133065,18,-48.12
2024-10-18,Transportation,764,UPI,Uber ride,October,10,Friday,0,42,TXN1790,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,133829,18,-73.5
2024-10-19,Food & Dining,1122,Credit Card,Restaurant dinner,October,10,Saturday,1,42,TXN1793,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,134951,19,-61.09
2024-10-19,Transportation,254,UPI,Petrol,October,10,Saturday,1,42,TXN1792,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,135205,19,-91.19
2024-10-19,Shopping,6329,Credit Card,Flipkart order,October,10,Saturday,1,42,TXN1791,Q4 (Oct-Dec),Weekend,Very Large (5000+),Non-Essential,141534,19,119.49
2024-10-20,Food & Dining,498,Debit Card,Zomato order,October,10,Sunday,1,42,TXN1794,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,142032,20,-82.73
2024-10-20,Shopping,8988,Credit Card,Myntra order,October,10,Sunday,1,42,TXN1795,Q4 (Oct-Dec),Weekend,Very Large (5000+),Non-Essential,151020,20,211.7
2024-10-21,Food & Dining,686,UPI,Cafe coffee,October,10,Monday,0,43,TXN1796,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,151706,21,-76.21
2024-10-21,Transportation,282,UPI,Uber ride,October,10,Monday,0,43,TXN1797,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,151988,21,-90.22
2024-10-21,Shopping,4794,Credit Card,Amazon purchase,October,10,Monday,0,43,TXN1798,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,156782,21,66.25
2024-10-22,Transportation,639,UPI,Uber ride,October,10,Tuesday,0,43,TXN1799,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,157421,22,-77.84
2024-10-22,Education,2480,UPI,Stationery,October,10,Tuesday,0,43,TXN1800,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,159901,22,-13.99
2024-10-23,Food & Dining,1098,Credit Card,Swiggy delivery,October,10,Wednesday,0,43,TXN1801,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,160999,23,-61.92
2024-10-23,Shopping,3910,UPI,Home decor,October,10,Wednesday,0,43,TXN1802,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,164909,23,35.6
2024-10-23,Utilities,679,Debit Card,DTH recharge,October,10,Wednesday,0,43,TXN1803,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,165588,23,-76.45
2024-10-23,Groceries,1479,Cash,Milk & dairy,October,10,Wednesday,0,43,TXN1804,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,167067,23,-48.71
2024-10-24,Transportation,696,Debit Card,Metro card recharge,October,10,Thursday,0,43,TXN1805,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,167763,24,-75.86
2024-10-24,Shopping,1910,UPI,Home decor,October,10,Thursday,0,43,TXN1806,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,169673,24,-33.76
2024-10-25,Shopping,4097,UPI,Flipkart order,October,10,Friday,0,43,TXN1807,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,173770,25,42.08
2024-10-25,Utilities,1133,UPI,Mobile recharge,October,10,Friday,0,43,TXN1808,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,174903,25,-60.71
2024-10-26,Food & Dining,2402,Debit Card,Zomato order,October,10,Saturday,1,43,TXN1809,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,177305,26,-16.7
2024-10-27,Food & Dining,2351,Debit Card,Street food,October,10,Sunday,1,43,TXN1810,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,179656,27,-18.47
2024-10-27,Shopping,9642,Credit Card,Myntra order,October,10,Sunday,1,43,TXN1811,Q4 (Oct-Dec),Weekend,Very Large (5000+),Non-Essential,189298,27,234.38
2024-10-27,Utilities,2763,UPI,Electricity bill,October,10,Sunday,1,43,TXN1812,Q4 (Oct-Dec),Weekend,Large (2000-5000),Essential,192061,27,-4.18
2024-10-27,Travel,15373,UPI,Bus booking,October,10,Sunday,1,43,TXN1813,Q4 (Oct-Dec),Weekend,Very Large (5000+),Non-Essential,207434,27,433.13
2024-10-28,Food & Dining,1880,Credit Card,Lunch with friends,October,10,Monday,0,44,TXN1814,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,209314,28,-34.8
2024-10-28,Transportation,315,Debit Card,Auto rickshaw,October,10,Monday,0,44,TXN1815,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,209629,28,-89.08
2024-10-28,Shopping,4424,UPI,Amazon purchase,October,10,Monday,0,44,TXN1816,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,214053,28,53.42
2024-10-28,Health,1055,Debit Card,Medicine,October,10,Monday,0,44,TXN1817,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,215108,28,-63.41
2024-10-28,Groceries,4865,Credit Card,Blinkit delivery,October,10,Monday,0,44,TXN1818,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,219973,28,68.72
2024-10-29,Food & Dining,542,UPI,Zomato order,October,10,Tuesday,0,44,TXN1819,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,220515,29,-81.2
2024-10-29,Shopping,7572,UPI,Electronics,October,10,Tuesday,0,44,TXN1820,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,228087,29,162.6
2024-10-29,Groceries,4755,UPI,Supermarket,October,10,Tuesday,0,44,TXN1821,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,232842,29,64.9
2024-10-30,Transportation,210,Credit Card,Ola cab,October,10,Wednesday,0,44,TXN1822,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,233052,30,-92.72
2024-10-30,Shopping,3462,Debit Card,Myntra order,October,10,Wednesday,0,44,TXN1823,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,236514,30,20.06
2024-10-30,Groceries,2927,UPI,D-Mart shopping,October,10,Wednesday,0,44,TXN1824,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,239441,30,1.51
2024-10-31,Transportation,747,Credit Card,Petrol,October,10,Thursday,0,44,TXN1827,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,240188,31,-74.09
2024-10-31,Rent,12000,UPI,Room rent,October,10,Thursday,0,44,TXN1825,Q4 (Oct-Dec),Weekday,Very Large (5000+),Essential,252188,31,316.16
2024-10-31,Food & Dining,1562,UPI,Swiggy delivery,October,10,Thursday,0,44,TXN1826,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,253750,31,-45.83
2024-11-01,Food & Dining,1411,Debit Card,Street food,November,11,Friday,0,44,TXN1828,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,1411,1,-41.87
2024-11-01,Transportation,508,Cash,Auto rickshaw,November,11,Friday,0,44,TXN1829,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,1919,1,-79.07
2024-11-01,Shopping,7009,UPI,Flipkart order,November,11,Friday,0,44,TXN1830,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,8928,1,188.73
2024-11-01,Groceries,3757,Credit Card,Vegetable market,November,11,Friday,0,44,TXN1831,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,12685,1,54.77
2024-11-02,Shopping,7373,Net Banking,Home decor,November,11,Saturday,1,44,TXN1832,Q4 (Oct-Dec),Weekend,Very Large (5000+),Non-Essential,20058,2,203.73
2024-11-02,Entertainment,1792,Credit Card,Concert tickets,November,11,Saturday,1,44,TXN1833,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,21850,2,-26.18
2024-11-02,Education,5452,UPI,Udemy course,November,11,Saturday,1,44,TXN1834,Q4 (Oct-Dec),Weekend,Very Large (5000+),Essential,27302,2,124.59
2024-11-02,Utilities,783,Debit Card,Gas cylinder,November,11,Saturday,1,44,TXN1835,Q4 (Oct-Dec),Weekend,Medium (500-2000),Essential,28085,2,-67.74
2024-11-02,Groceries,3662,Cash,Blinkit delivery,November,11,Saturday,1,44,TXN1836,Q4 (Oct-Dec),Weekend,Large (2000-5000),Essential,31747,2,50.85
2024-11-03,Transportation,594,UPI,Ola cab,November,11,Sunday,1,44,TXN1837,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,32341,3,-75.53
2024-11-04,Food & Dining,2251,Cash,Cafe coffee,November,11,Monday,0,45,TXN1838,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,34592,4,-7.27
2024-11-04,Shopping,1943,Credit Card,Amazon purchase,November,11,Monday,0,45,TXN1839,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,36535,4,-19.96
2024-11-05,Food & Dining,628,UPI,Cafe coffee,November,11,Tuesday,0,45,TXN1843,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,37163,5,-74.13
2024-11-05,Transportation,637,UPI,Uber ride,November,11,Tuesday,0,45,TXN1842,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,37800,5,-73.76
2024-11-05,Shopping,7834,Debit Card,Amazon purchase,November,11,Tuesday,0,45,TXN1841,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,45634,5,222.72
2024-11-05,Health,4057,Cash,Medicine,November,11,Tuesday,0,45,TXN1840,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,49691,5,67.13
2024-11-06,Food & Dining,1097,Cash,Lunch with friends,November,11,Wednesday,0,45,TXN1844,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,50788,6,-54.81
2024-11-06,Transportation,416,Net Banking,Metro card recharge,November,11,Wednesday,0,45,TXN1845,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,51204,6,-82.86
2024-11-06,Shopping,4522,Cash,Electronics,November,11,Wednesday,0,45,TXN1846,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,55726,6,86.28
2024-11-07,Food & Dining,1337,Cash,Cafe coffee,November,11,Thursday,0,45,TXN1847,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,57063,7,-44.92
2024-11-07,Transportation,360,UPI,Petrol,November,11,Thursday,0,45,TXN1848,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,57423,7,-85.17
2024-11-07,Utilities,664,Credit Card,Electricity bill,November,11,Thursday,0,45,TXN1849,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,58087,7,-72.65
2024-11-08,Food & Dining,261,Credit Card,Cafe coffee,November,11,Friday,0,45,TXN1852,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,58348,8,-89.25
2024-11-08,Shopping,7674,UPI,Home decor,November,11,Friday,0,45,TXN1851,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,66022,8,216.13
2024-11-08,Groceries,1452,Credit Card,Blinkit delivery,November,11,Friday,0,45,TXN1850,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,67474,8,-40.19
2024-11-09,Transportation,441,UPI,Ola cab,November,11,Saturday,1,45,TXN1853,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,67915,9,-81.83
2024-11-09,Shopping,879,UPI,Amazon purchase,November,11,Saturday,1,45,TXN1854,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,68794,9,-63.79
2024-11-09,Groceries,4555,Credit Card,D-Mart shopping,November,11,Saturday,1,45,TXN1855,Q4 (Oct-Dec),Weekend,Large (2000-5000),Essential,73349,9,87.64
2024-11-10,Transportation,427,UPI,Bus ticket,November,11,Sunday,1,45,TXN1856,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,73776,10,-82.41
2024-11-10,Utilities,1482,UPI,DTH recharge,November,11,Sunday,1,45,TXN1857,Q4 (Oct-Dec),Weekend,Medium (500-2000),Essential,75258,10,-38.95
2024-11-11,Transportation,242,Credit Card,Uber ride,November,11,Monday,0,46,TXN1861,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,75500,11,-90.03
2024-11-11,Food & Dining,1933,Net Banking,Restaurant dinner,November,11,Monday,0,46,TXN1860,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,77433,11,-20.37
2024-11-11,Health,3031,UPI,Pharmacy,November,11,Monday,0,46,TXN1858,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,80464,11,24.86
2024-11-11,Entertainment,1376,Credit Card,Amazon Prime,November,11,Monday,0,46,TXN1859,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,81840,11,-43.32
2024-11-12,Food & Dining,1545,Cash,Lunch with friends,November,11,Tuesday,0,46,TXN1862,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,83385,12,-36.35
2024-11-12,Transportation,91,Cash,Ola cab,November,11,Tuesday,0,46,TXN1863,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,83476,12,-96.25
2024-11-12,Shopping,3490,Credit Card,Myntra order,November,11,Tuesday,0,46,TXN1864,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,86966,12,43.77
2024-11-13,Food & Dining,2221,UPI,Lunch with friends,November,11,Wednesday,0,46,TXN1865,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,89187,13,-8.51
2024-11-13,Transportation,777,UPI,Petrol,November,11,Wednesday,0,46,TXN1866,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,89964,13,-67.99
2024-11-14,Food & Dining,1511,Credit Card,Cafe coffee,November,11,Thursday,0,46,TXN1867,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,91475,14,-37.76
2024-11-14,Transportation,468,Credit Card,Metro card recharge,November,11,Thursday,0,46,TXN1868,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,91943,14,-80.72
2024-11-14,Shopping,3892,UPI,Home decor,November,11,Thursday,0,46,TXN1869,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,95835,14,60.33
2024-11-14,Education,6053,UPI,Workshop,November,11,Thursday,0,46,TXN1870,Q4 (Oct-Dec),Weekday,Very Large (5000+),Essential,101888,14,149.35
2024-11-15,Food & Dining,1188,UPI,Lunch with friends,November,11,Friday,0,46,TXN1871,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,103076,15,-51.06
2024-11-15,Health,2740,Cash,Health checkup,November,11,Friday,0,46,TXN1872,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,105816,15,12.87
2024-11-16,Transportation,461,UPI,Metro card recharge,November,11,Saturday,1,46,TXN1876,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,106277,16,-81.01
2024-11-16,Shopping,4884,Debit Card,Myntra order,November,11,Saturday,1,46,TXN1875,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,111161,16,101.19
2024-11-16,Entertainment,360,Debit Card,Gaming,November,11,Saturday,1,46,TXN1874,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,111521,16,-85.17
2024-11-16,Utilities,2927,Net Banking,Internet bill,November,11,Saturday,1,46,TXN1873,Q4 (Oct-Dec),Weekend,Large (2000-5000),Essential,114448,16,20.58
2024-11-17,Food & Dining,620,Debit Card,Restaurant dinner,November,11,Sunday,1,46,TXN1877,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,115068,17,-74.46
2024-11-17,Transportation,168,UPI,Uber ride,November,11,Sunday,1,46,TXN1878,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,115236,17,-93.08
2024-11-17,Utilities,1939,UPI,DTH recharge,November,11,Sunday,1,46,TXN1879,Q4 (Oct-Dec),Weekend,Medium (500-2000),Essential,117175,17,-20.12
2024-11-17,Groceries,1508,UPI,BigBasket order,November,11,Sunday,1,46,TXN1880,Q4 (Oct-Dec),Weekend,Medium (500-2000),Essential,118683,17,-37.88
2024-11-18,Food & Dining,1752,UPI,Restaurant dinner,November,11,Monday,0,47,TXN1881,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,120435,18,-27.83
2024-11-18,Transportation,780,Credit Card,Auto rickshaw,November,11,Monday,0,47,TXN1882,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,121215,18,-67.87
2024-11-18,Shopping,4087,Cash,Clothes shopping,November,11,Monday,0,47,TXN1883,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,125302,18,68.36
2024-11-18,Education,9501,UPI,Coaching fees,November,11,Monday,0,47,TXN1884,Q4 (Oct-Dec),Weekday,Very Large (5000+),Essential,134803,18,291.39
2024-11-18,Travel,8904,UPI,Flight ticket,November,11,Monday,0,47,TXN1885,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,143707,18,266.8
2024-11-19,Food & Dining,2224,Net Banking,Street food,November,11,Tuesday,0,47,TXN1886,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,145931,19,-8.38
2024-11-19,Transportation,397,Debit Card,Uber ride,November,11,Tuesday,0,47,TXN1887,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,146328,19,-83.65
2024-11-19,Shopping,1630,Debit Card,Clothes shopping,November,11,Tuesday,0,47,TXN1888,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,147958,19,-32.85
2024-11-19,Groceries,1492,Credit Card,Blinkit delivery,November,11,Tuesday,0,47,TXN1889,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,149450,19,-38.54
2024-11-20,Transportation,779,Credit Card,Auto rickshaw,November,11,Wednesday,0,47,TXN1892,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,150229,20,-67.91
2024-11-20,Education,8754,Credit Card,Stationery,November,11,Wednesday,0,47,TXN1890,Q4 (Oct-Dec),Weekday,Very Large (5000+),Essential,158983,20,260.62
2024-11-20,Food & Dining,839,UPI,Restaurant dinner,November,11,Wednesday,0,47,TXN1891,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,159822,20,-65.44
2024-11-21,Food & Dining,1774,Cash,Restaurant dinner,November,11,Thursday,0,47,TXN1893,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,161596,21,-26.92
2024-11-21,Transportation,140,Credit Card,Bus ticket,November,11,Thursday,0,47,TXN1894,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,161736,21,-94.23
2024-11-21,Health,2087,UPI,Pharmacy,November,11,Thursday,0,47,TXN1895,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,163823,21,-14.03
2024-11-22,Food & Dining,2028,Credit Card,Swiggy delivery,November,11,Friday,0,47,TXN1896,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,165851,22,-16.46
2024-11-22,Transportation,684,Debit Card,Uber ride,November,11,Friday,0,47,TXN1897,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,166535,22,-71.82
2024-11-22,Shopping,2563,UPI,Clothes shopping,November,11,Friday,0,47,TXN1898,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,169098,22,5.58
2024-11-23,Food & Dining,2761,Credit Card,Swiggy delivery,November,11,Saturday,1,47,TXN1899,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,171859,23,13.74
2024-11-23,Transportation,475,Cash,Metro card recharge,November,11,Saturday,1,47,TXN1900,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,172334,23,-80.43
2024-11-23,Shopping,7743,Net Banking,Flipkart order,November,11,Saturday,1,47,TXN1901,Q4 (Oct-Dec),Weekend,Very Large (5000+),Non-Essential,180077,23,218.97
2024-11-24,Transportation,70,Credit Card,Bus ticket,November,11,Sunday,1,47,TXN1904,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,180147,24,-97.12
2024-11-24,Entertainment,1945,Credit Card,Spotify premium,November,11,Sunday,1,47,TXN1902,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,182092,24,-19.88
2024-11-24,Food & Dining,358,UPI,Swiggy delivery,November,11,Sunday,1,47,TXN1903,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,182450,24,-85.25
2024-11-25,Transportation,307,Credit Card,Bus ticket,November,11,Monday,0,48,TXN1907,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,182757,25,-87.35
2024-11-25,Utilities,1188,Net Banking,Gas cylinder,November,11,Monday,0,48,TXN1905,Q4 (Oct-Dec),Weekday,Medium (500-2000),Essential,183945,25,-51.06
2024-11-25,Food & Dining,325,Debit Card,Swiggy delivery,November,11,Monday,0,48,TXN1906,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,184270,25,-86.61
2024-11-26,Food & Dining,2483,UPI,Street food,November,11,Tuesday,0,48,TXN1908,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,186753,26,2.29
2024-11-26,Transportation,172,UPI,Auto rickshaw,November,11,Tuesday,0,48,TXN1909,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,186925,26,-92.91
2024-11-26,Shopping,6690,Cash,Clothes shopping,November,11,Tuesday,0,48,TXN1910,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,193615,26,175.59
2024-11-26,Entertainment,637,Debit Card,Movie tickets,November,11,Tuesday,0,48,TXN1911,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,194252,26,-73.76
2024-11-27,Food & Dining,399,Cash,Street food,November,11,Wednesday,0,48,TXN1912,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,194651,27,-83.56
2024-11-27,Shopping,7725,Credit Card,Flipkart order,November,11,Wednesday,0,48,TXN1913,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,202376,27,218.23
2024-11-27,Education,6785,Debit Card,Workshop,November,11,Wednesday,0,48,TXN1914,Q4 (Oct-Dec),Weekday,Very Large (5000+),Essential,209161,27,179.5
2024-11-27,Groceries,2365,Cash,BigBasket order,November,11,Wednesday,0,48,TXN1915,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,211526,27,-2.58
2024-11-28,Food & Dining,611,UPI,Lunch with friends,November,11,Thursday,0,48,TXN1916,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,212137,28,-74.83
2024-11-29,Food & Dining,1265,UPI,Restaurant dinner,November,11,Friday,0,48,TXN1917,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,213402,29,-47.89
2024-11-29,Shopping,7740,Cash,Amazon purchase,November,11,Friday,0,48,TXN1918,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,221142,29,218.85
2024-11-29,Entertainment,1147,UPI,Concert tickets,November,11,Friday,0,48,TXN1919,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,222289,29,-52.75
2024-11-30,Transportation,258,Credit Card,Auto rickshaw,November,11,Saturday,1,48,TXN1923,Q4 (Oct-Dec),Weekend,Small (<500),Non-Essential,222547,30,-89.37
2024-11-30,Food & Dining,1404,Net Banking,Cafe coffee,November,11,Saturday,1,48,TXN1922,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,223951,30,-42.16
2024-11-30,Education,3892,UPI,Books,November,11,Saturday,1,48,TXN1920,Q4 (Oct-Dec),Weekend,Large (2000-5000),Essential,227843,30,60.33
2024-11-30,Shopping,5198,Debit Card,Clothes shopping,November,11,Saturday,1,48,TXN1921,Q4 (Oct-Dec),Weekend,Very Large (5000+),Non-Essential,233041,30,114.13
2024-12-01,Food & Dining,3385,Credit Card,Swiggy delivery,December,12,Sunday,1,48,TXN1924,Q4 (Oct-Dec),Weekend,Large (2000-5000),Non-Essential,3385,1,40.64
2024-12-01,Transportation,779,UPI,Metro card recharge,December,12,Sunday,1,48,TXN1925,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,4164,1,-67.63
2024-12-01,Entertainment,1709,UPI,Movie tickets,December,12,Sunday,1,48,TXN1926,Q4 (Oct-Dec),Weekend,Medium (500-2000),Non-Essential,5873,1,-28.99
2024-12-01,Health,4654,UPI,Doctor consultation,December,12,Sunday,1,48,TXN1927,Q4 (Oct-Dec),Weekend,Large (2000-5000),Essential,10527,1,93.37
2024-12-01,Utilities,1500,Credit Card,Water bill,December,12,Sunday,1,48,TXN1928,Q4 (Oct-Dec),Weekend,Medium (500-2000),Essential,12027,1,-37.68
2024-12-02,Food & Dining,2303,UPI,Lunch with friends,December,12,Monday,0,49,TXN1929,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,14330,2,-4.31
2024-12-02,Transportation,488,UPI,Uber ride,December,12,Monday,0,49,TXN1930,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,14818,2,-79.72
2024-12-02,Shopping,3896,UPI,Myntra order,December,12,Monday,0,49,TXN1931,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,18714,2,61.87
2024-12-02,Travel,8009,Credit Card,Weekend trip,December,12,Monday,0,49,TXN1932,Q4 (Oct-Dec),Weekday,Very Large (5000+),Non-Essential,26723,2,232.76
2024-12-03,Food & Dining,1838,UPI,Street food,December,12,Tuesday,0,49,TXN1933,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,28561,3,-23.63
2024-12-03,Transportation,646,Credit Card,Petrol,December,12,Tuesday,0,49,TXN1934,Q4 (Oct-Dec),Weekday,Medium (500-2000),Non-Essential,29207,3,-73.16
2024-12-04,Food & Dining,2203,UPI,Zomato order,December,12,Wednesday,0,49,TXN1935,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,31410,4,-8.47
2024-12-05,Transportation,411,Debit Card,Ola cab,December,12,Thursday,0,49,TXN1939,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,31821,5,-82.92
2024-12-05,Shopping,2181,UPI,Amazon purchase,December,12,Thursday,0,49,TXN1938,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,34002,5,-9.38
2024-12-05,Entertainment,2709,UPI,Amazon Prime,December,12,Thursday,0,49,TXN1937,Q4 (Oct-Dec),Weekday,Large (2000-5000),Non-Essential,36711,5,12.55
2024-12-05,Education,4932,UPI,Books,December,12,Thursday,0,49,TXN1936,Q4 (Oct-Dec),Weekday,Large (2000-5000),Essential,41643,5,104.92
2024-12-06,Food & Dining,261,UPI,Lunch with friends,December,12,Friday,0,49,TXN1940,Q4 (Oct-Dec),Weekday,Small (<500),Non-Essential,41904,6,-89.16
